Kebab,45,https://oldschool.runescape.wiki/images/thumb/1/14/Kebab_detail.png/729px-Kebab_detail.png?68ac9
Chocolate bar,23,https://oldschool.runescape.wiki/images/thumb/4/47/Chocolate_bar_detail.png/761px-Chocolate_bar_detail.png?3b779
Chocolate dust,32,https://oldschool.runescape.wiki/images/thumb/0/04/Chocolate_dust_detail.png/800px-Chocolate_dust_detail.png?402e1
Cup of tea,69,https://oldschool.runescape.wiki/images/thumb/8/8f/Cup_of_tea_detail.png/640px-Cup_of_tea_detail.png?95d47
Empty cup,10,https://oldschool.runescape.wiki/images/thumb/c/cd/Empty_cup_detail.png/640px-Empty_cup_detail.png?cc09f
Tomato,40,https://oldschool.runescape.wiki/images/thumb/5/52/Tomato_detail.png/631px-Tomato_detail.png?68ce7
Cheese,48,https://oldschool.runescape.wiki/images/thumb/0/00/Cheese_detail.png/694px-Cheese_detail.png?5c3ea
Grapes,30,https://oldschool.runescape.wiki/images/thumb/9/92/Grapes_detail.png/539px-Grapes_detail.png?82e57
Half full wine jug,7135,https://oldschool.runescape.wiki/images/thumb/1/1a/Half_full_wine_jug_detail.png/511px-Half_full_wine_jug_detail.png?c009a
Jug of wine,3,https://oldschool.runescape.wiki/images/thumb/f/fd/Jug_of_wine_detail.png/511px-Jug_of_wine_detail.png?00315
Stew,39,https://oldschool.runescape.wiki/images/thumb/6/64/Stew_detail.png/766px-Stew_detail.png?e5c5f
Spice,41,https://oldschool.runescape.wiki/images/thumb/7/7c/Spice_detail.png/383px-Spice_detail.png?5ce8e
Curry,616,https://oldschool.runescape.wiki/images/thumb/8/82/Curry_detail.png/800px-Curry_detail.png?0c216
Vodka,180,https://oldschool.runescape.wiki/images/thumb/f/f0/Vodka_detail.png/267px-Vodka_detail.png?b1e0a
Whisky,99,https://oldschool.runescape.wiki/images/thumb/2/21/Whisky_detail.png/263px-Whisky_detail.png?c3001
Gin,80,https://oldschool.runescape.wiki/images/thumb/d/d5/Gin_detail.png/252px-Gin_detail.png?a24b8
Brandy,52,https://oldschool.runescape.wiki/images/thumb/5/59/Brandy_detail.png/380px-Brandy_detail.png?5c3ea
Cocktail guide,60,https://oldschool.runescape.wiki/images/thumb/1/14/Cocktail_guide_detail.png/614px-Cocktail_guide_detail.png?41272
Cocktail shaker,41,https://oldschool.runescape.wiki/images/thumb/f/f8/Cocktail_shaker_detail.png/381px-Cocktail_shaker_detail.png?442e6
Cocktail glass,90,https://oldschool.runescape.wiki/images/thumb/6/6c/Cocktail_glass_detail.png/345px-Cocktail_glass_detail.png?9e495
Premade blurb' sp.,185,https://oldschool.runescape.wiki/images/thumb/0/0c/Premade_blurb%27_sp._detail.png/385px-Premade_blurb%27_sp._detail.png?9d4dc
Premade choc s'dy,40,https://oldschool.runescape.wiki/images/thumb/9/9f/Premade_choc_s%27dy_detail.png/392px-Premade_choc_s%27dy_detail.png?6d87f
Premade dr' dragon,26,https://oldschool.runescape.wiki/images/thumb/1/16/Premade_dr%27_dragon_detail.png/392px-Premade_dr%27_dragon_detail.png?f87b5
Premade fr' blast,31,https://oldschool.runescape.wiki/images/thumb/3/39/Premade_fr%27_blast_detail.png/385px-Premade_fr%27_blast_detail.png?f87b5
Premade p' punch,25,https://oldschool.runescape.wiki/images/thumb/2/2f/Premade_p%27_punch_detail.png/385px-Premade_p%27_punch_detail.png?a6637
Premade sgg,24,https://oldschool.runescape.wiki/images/thumb/6/69/Premade_sgg_detail.png/385px-Premade_sgg_detail.png?a6637
Premade wiz blz'd,23,https://oldschool.runescape.wiki/images/thumb/8/85/Premade_wiz_blz%27d_detail.png/385px-Premade_wiz_blz%27d_detail.png?fdc84
Pineapple punch,42,https://oldschool.runescape.wiki/images/thumb/4/41/Pineapple_punch_detail.png/385px-Pineapple_punch_detail.png?5317b
Wizard blizzard,44,https://oldschool.runescape.wiki/images/thumb/6/60/Wizard_blizzard_detail.png/385px-Wizard_blizzard_detail.png?c4bf1
Blurberry special,2962,https://oldschool.runescape.wiki/images/thumb/2/2d/Blurberry_special_detail.png/385px-Blurberry_special_detail.png?0f15a
Choc saturday,33,https://oldschool.runescape.wiki/images/thumb/f/f0/Choc_saturday_detail.png/392px-Choc_saturday_detail.png?9196b
Short green guy,40,https://oldschool.runescape.wiki/images/thumb/6/6f/Short_green_guy_detail.png/395px-Short_green_guy_detail.png?873dd
Fruit blast,1003,https://oldschool.runescape.wiki/images/thumb/4/49/Fruit_blast_detail.png/385px-Fruit_blast_detail.png?c301c
Drunk dragon,35,https://oldschool.runescape.wiki/images/thumb/e/ef/Drunk_dragon_detail.png/392px-Drunk_dragon_detail.png?eb5a1
Lemon,44,https://oldschool.runescape.wiki/images/thumb/e/e2/Lemon_detail.png/455px-Lemon_detail.png?4a8f0
Lemon chunks,112,https://oldschool.runescape.wiki/images/thumb/4/42/Lemon_chunks_detail.png/800px-Lemon_chunks_detail.png?86e73
Lemon slices,113,https://oldschool.runescape.wiki/images/thumb/f/fc/Lemon_slices_detail.png/585px-Lemon_slices_detail.png?a322b
Orange,35,https://oldschool.runescape.wiki/images/thumb/6/64/Orange_detail.png/623px-Orange_detail.png?1f2ff
Orange chunks,99,https://oldschool.runescape.wiki/images/thumb/5/5c/Orange_chunks_detail.png/800px-Orange_chunks_detail.png?57f83
Orange slices,99,https://oldschool.runescape.wiki/images/thumb/8/84/Orange_slices_detail.png/585px-Orange_slices_detail.png?57f83
Pineapple,144,https://oldschool.runescape.wiki/images/thumb/8/8a/Pineapple_detail.png/643px-Pineapple_detail.png?55d35
Pineapple chunks,166,https://oldschool.runescape.wiki/images/thumb/2/23/Pineapple_chunks_detail.png/800px-Pineapple_chunks_detail.png?65dff
Pineapple ring,78,https://oldschool.runescape.wiki/images/c/c3/Pineapple_ring_detail.png?6661b
Lime,48,https://oldschool.runescape.wiki/images/thumb/6/64/Lime_detail.png/567px-Lime_detail.png?8e5d6
Lime chunks,177,https://oldschool.runescape.wiki/images/thumb/d/df/Lime_chunks_detail.png/800px-Lime_chunks_detail.png?a322b
Lime slices,149,https://oldschool.runescape.wiki/images/thumb/f/f3/Lime_slices_detail.png/585px-Lime_slices_detail.png?8e5d6
Dwellberries,35,https://oldschool.runescape.wiki/images/thumb/7/73/Dwellberries_detail.png/695px-Dwellberries_detail.png?194c8
Equa leaves,79,https://oldschool.runescape.wiki/images/thumb/b/b4/Equa_leaves_detail.png/525px-Equa_leaves_detail.png?3402e
Pot of cream,11,https://oldschool.runescape.wiki/images/thumb/5/59/Pot_of_cream_detail.png/800px-Pot_of_cream_detail.png?a0483
Raw beef,66,https://oldschool.runescape.wiki/images/thumb/d/db/Raw_beef_detail.png/592px-Raw_beef_detail.png?50958
Raw rat meat,65,https://oldschool.runescape.wiki/images/thumb/b/b0/Raw_rat_meat_detail.png/548px-Raw_rat_meat_detail.png?358ca
Raw bear meat,229,https://oldschool.runescape.wiki/images/thumb/f/f2/Raw_bear_meat_detail.png/547px-Raw_bear_meat_detail.png?82807
Raw chicken,96,https://oldschool.runescape.wiki/images/thumb/5/57/Raw_chicken_detail.png/659px-Raw_chicken_detail.png?0d19f
Cooked chicken,151,https://oldschool.runescape.wiki/images/thumb/3/32/Cooked_chicken_detail.png/724px-Cooked_chicken_detail.png?e36a9
Cooked meat,75,https://oldschool.runescape.wiki/images/thumb/b/be/Cooked_meat_detail.png/582px-Cooked_meat_detail.png?a6765
Swamp toad (item),445,https://oldschool.runescape.wiki/images/thumb/8/85/Swamp_toad_%28item%29_detail.png/668px-Swamp_toad_%28item%29_detail.png?9beaa
Toad's legs,499,https://oldschool.runescape.wiki/images/thumb/e/e8/Toad%27s_legs_detail.png/576px-Toad%27s_legs_detail.png?56030
King worm,248,https://oldschool.runescape.wiki/images/thumb/9/95/King_worm_detail.png/769px-King_worm_detail.png?30748
Batta tin,41,https://oldschool.runescape.wiki/images/thumb/7/70/Batta_tin_detail.png/615px-Batta_tin_detail.png?e0a97
Crunchy tray,83,https://oldschool.runescape.wiki/images/thumb/f/fa/Crunchy_tray_detail.png/619px-Crunchy_tray_detail.png?443a5
Gnomebowl mould,131,https://oldschool.runescape.wiki/images/thumb/3/35/Gnomebowl_mould_detail.png/770px-Gnomebowl_mould_detail.png?b12f5
Gianne's cook book,50,https://oldschool.runescape.wiki/images/thumb/1/13/Gianne%27s_cook_book_detail.png/606px-Gianne%27s_cook_book_detail.png?35043
Gnome spice,60,https://oldschool.runescape.wiki/images/thumb/6/64/Gnome_spice_detail.png/427px-Gnome_spice_detail.png?a24b8
Gianne dough,29,https://oldschool.runescape.wiki/images/thumb/c/cc/Gianne_dough_detail.png/748px-Gianne_dough_detail.png?f4fa9
Chocolate bomb,825,https://oldschool.runescape.wiki/images/thumb/1/19/Chocolate_bomb_detail.png/715px-Chocolate_bomb_detail.png?e92bd
Tangled toad's legs,4385,https://oldschool.runescape.wiki/images/thumb/8/83/Tangled_toad%27s_legs_detail.png/790px-Tangled_toad%27s_legs_detail.png?0d260
Worm hole,3251,https://oldschool.runescape.wiki/images/thumb/c/c3/Worm_hole_detail.png/795px-Worm_hole_detail.png?e1de9
Veg ball,1081,https://oldschool.runescape.wiki/images/thumb/c/c5/Veg_ball_detail.png/777px-Veg_ball_detail.png?6f37c
Rock-climbing boots,82610,https://oldschool.runescape.wiki/images/thumb/7/77/Rock-climbing_boots_detail.png/573px-Rock-climbing_boots_detail.png?42694
Worm crunchies,2639,https://oldschool.runescape.wiki/images/thumb/c/c4/Worm_crunchies_detail.png/612px-Worm_crunchies_detail.png?fa40d
Chocchip crunchies,1379,https://oldschool.runescape.wiki/images/thumb/f/f9/Chocchip_crunchies_detail.png/649px-Chocchip_crunchies_detail.png?4a1ac
Spicy crunchies,1196,https://oldschool.runescape.wiki/images/thumb/5/56/Spicy_crunchies_detail.png/649px-Spicy_crunchies_detail.png?52a83
Toad crunchies,3470,https://oldschool.runescape.wiki/images/thumb/d/da/Toad_crunchies_detail.png/649px-Toad_crunchies_detail.png?5d276
Premade w'm batta,42,https://oldschool.runescape.wiki/images/thumb/c/c5/Premade_w%27m_batta_detail.png/597px-Premade_w%27m_batta_detail.png?f8aa1
Premade t'd batta,41,https://oldschool.runescape.wiki/images/thumb/3/3d/Premade_t%27d_batta_detail.png/597px-Premade_t%27d_batta_detail.png?11062
Premade c+t batta,43,https://oldschool.runescape.wiki/images/thumb/d/d6/Premade_c%2Bt_batta_detail.png/597px-Premade_c%2Bt_batta_detail.png?e35c5
Premade fr't batta,40,https://oldschool.runescape.wiki/images/thumb/5/56/Premade_fr%27t_batta_detail.png/597px-Premade_fr%27t_batta_detail.png?5ce49
Premade veg batta,41,https://oldschool.runescape.wiki/images/thumb/1/1c/Premade_veg_batta_detail.png/597px-Premade_veg_batta_detail.png?c2453
Premade choc bomb,106,https://oldschool.runescape.wiki/images/thumb/e/e9/Premade_choc_bomb_detail.png/715px-Premade_choc_bomb_detail.png?9d4dc
Premade ttl,74,https://oldschool.runescape.wiki/images/thumb/4/4c/Premade_ttl_detail.png/790px-Premade_ttl_detail.png?c385a
Premade worm hole,48,https://oldschool.runescape.wiki/images/thumb/0/08/Premade_worm_hole_detail.png/795px-Premade_worm_hole_detail.png?87d7e
Premade veg ball,46,https://oldschool.runescape.wiki/images/thumb/6/68/Premade_veg_ball_detail.png/777px-Premade_veg_ball_detail.png?eb1ca
Premade w'm crun',41,https://oldschool.runescape.wiki/images/thumb/8/82/Premade_w%27m_crun%27_detail.png/649px-Premade_w%27m_crun%27_detail.png?fdc84
Premade ch' crunch,44,https://oldschool.runescape.wiki/images/thumb/c/c7/Premade_ch%27_crunch_detail.png/649px-Premade_ch%27_crunch_detail.png?714c4
Premade s'y crunch,41,https://oldschool.runescape.wiki/images/thumb/5/52/Premade_s%27y_crunch_detail.png/649px-Premade_s%27y_crunch_detail.png?52dea
Premade t'd crunch,450,https://oldschool.runescape.wiki/images/thumb/e/ee/Premade_t%27d_crunch_detail.png/649px-Premade_t%27d_crunch_detail.png?c385a
Worm batta,1514,https://oldschool.runescape.wiki/images/thumb/4/4e/Worm_batta_detail.png/650px-Worm_batta_detail.png?7f5c7
Toad batta,616,https://oldschool.runescape.wiki/images/thumb/3/35/Toad_batta_detail.png/650px-Toad_batta_detail.png?4e8aa
Cheese+tom batta,1418,https://oldschool.runescape.wiki/images/thumb/c/cc/Cheese%2Btom_batta_detail.png/650px-Cheese%2Btom_batta_detail.png?9d47b
Fruit batta,2531,https://oldschool.runescape.wiki/images/thumb/c/c2/Fruit_batta_detail.png/650px-Fruit_batta_detail.png?9b35d
Vegetable batta,2097,https://oldschool.runescape.wiki/images/thumb/c/cb/Vegetable_batta_detail.png/650px-Vegetable_batta_detail.png?82342
Pizza base,165,https://oldschool.runescape.wiki/images/thumb/f/fd/Pizza_base_detail.png/713px-Pizza_base_detail.png?7f502
Plain pizza,415,https://oldschool.runescape.wiki/images/thumb/8/81/Plain_pizza_detail.png/743px-Plain_pizza_detail.png?a033e
Meat pizza,497,https://oldschool.runescape.wiki/images/thumb/a/a0/Meat_pizza_detail.png/743px-Meat_pizza_detail.png?699fc
Anchovy pizza,609,https://oldschool.runescape.wiki/images/thumb/1/14/Anchovy_pizza_detail.png/743px-Anchovy_pizza_detail.png?f77b9
Pineapple pizza,688,https://oldschool.runescape.wiki/images/thumb/4/42/Pineapple_pizza_detail.png/743px-Pineapple_pizza_detail.png?ffd03
Bread dough,170,https://oldschool.runescape.wiki/images/thumb/e/e9/Bread_dough_detail.png/727px-Bread_dough_detail.png?a44d1
Bread,153,https://oldschool.runescape.wiki/images/thumb/f/f0/Bread_detail.png/573px-Bread_detail.png?55655
Pie dish,24,https://oldschool.runescape.wiki/images/thumb/c/c0/Pie_dish_detail.png/800px-Pie_dish_detail.png?8337c
Pie shell,277,https://oldschool.runescape.wiki/images/thumb/f/f2/Pie_shell_detail.png/800px-Pie_shell_detail.png?d6a6b
Uncooked apple pie,343,https://oldschool.runescape.wiki/images/thumb/1/19/Uncooked_apple_pie_detail.png/800px-Uncooked_apple_pie_detail.png?36d00
Uncooked meat pie,377,https://oldschool.runescape.wiki/images/thumb/5/54/Uncooked_meat_pie_detail.png/800px-Uncooked_meat_pie_detail.png?36d00
Uncooked berry pie,337,https://oldschool.runescape.wiki/images/thumb/e/eb/Uncooked_berry_pie_detail.png/800px-Uncooked_berry_pie_detail.png?859ba
Apple pie,68,https://oldschool.runescape.wiki/images/thumb/5/50/Apple_pie_detail.png/800px-Apple_pie_detail.png?54108
Redberry pie,36,https://oldschool.runescape.wiki/images/thumb/0/0b/Redberry_pie_detail.png/800px-Redberry_pie_detail.png?cd4e3
Meat pie,33,https://oldschool.runescape.wiki/images/thumb/3/32/Meat_pie_detail.png/800px-Meat_pie_detail.png?6edab
Raw oomlie,2294,https://oldschool.runescape.wiki/images/thumb/3/39/Raw_oomlie_detail.png/736px-Raw_oomlie_detail.png?df2f3
Wrapped oomlie,4648,https://oldschool.runescape.wiki/images/thumb/3/33/Wrapped_oomlie_detail.png/657px-Wrapped_oomlie_detail.png?7d9e4
Cooked oomlie wrap,4870,https://oldschool.runescape.wiki/images/thumb/8/89/Cooked_oomlie_wrap_detail.png/657px-Cooked_oomlie_wrap_detail.png?3fafe
Hammer,59,https://oldschool.runescape.wiki/images/thumb/f/f0/Hammer_detail.png/458px-Hammer_detail.png?78977
Bronze bar,186,https://oldschool.runescape.wiki/images/thumb/e/ed/Bronze_bar_detail.png/759px-Bronze_bar_detail.png?0ed06
Iron bar,128,https://oldschool.runescape.wiki/images/thumb/f/fb/Iron_bar_detail.png/759px-Iron_bar_detail.png?ca123
Steel bar,374,https://oldschool.runescape.wiki/images/thumb/c/c2/Steel_bar_detail.png/759px-Steel_bar_detail.png?9483c
Silver bar,76,https://oldschool.runescape.wiki/images/thumb/4/49/Silver_bar_detail.png/759px-Silver_bar_detail.png?23467
Gold bar,93,https://oldschool.runescape.wiki/images/thumb/7/7a/Gold_bar_detail.png/759px-Gold_bar_detail.png?b7e96
Mithril bar,650,https://oldschool.runescape.wiki/images/thumb/b/b5/Mithril_bar_detail.png/759px-Mithril_bar_detail.png?5ddf8
Adamantite bar,1932,https://oldschool.runescape.wiki/images/thumb/c/c5/Adamantite_bar_detail.png/759px-Adamantite_bar_detail.png?0d936
Runite bar,12404,https://oldschool.runescape.wiki/images/thumb/b/ba/Runite_bar_detail.png/734px-Runite_bar_detail.png?b7cd3
Shield left half,65463,https://oldschool.runescape.wiki/images/thumb/f/f5/Shield_left_half_detail.png/383px-Shield_left_half_detail.png?c8bbf
Shield right half,759835,https://oldschool.runescape.wiki/images/thumb/7/75/Shield_right_half_detail.png/477px-Shield_right_half_detail.png?04867
Steel studs,297,https://oldschool.runescape.wiki/images/thumb/1/12/Steel_studs_detail.png/721px-Steel_studs_detail.png?29936
Attack potion(4),6,https://oldschool.runescape.wiki/images/thumb/7/70/Attack_potion%284%29_detail.png/404px-Attack_potion%284%29_detail.png?a4596
Restore potion(4),75,https://oldschool.runescape.wiki/images/thumb/3/32/Restore_potion%284%29_detail.png/404px-Restore_potion%284%29_detail.png?8527d
Defence potion(4),360,https://oldschool.runescape.wiki/images/thumb/b/bf/Defence_potion%284%29_detail.png/404px-Defence_potion%284%29_detail.png?d8132
Prayer potion(4),8964,https://oldschool.runescape.wiki/images/thumb/9/90/Prayer_potion%284%29_detail.png/404px-Prayer_potion%284%29_detail.png?65333
Super attack(4),189,https://oldschool.runescape.wiki/images/thumb/e/ee/Super_attack%284%29_detail.png/404px-Super_attack%284%29_detail.png?5ff9c
Fishing potion(4),187,https://oldschool.runescape.wiki/images/thumb/2/29/Fishing_potion%284%29_detail.png/404px-Fishing_potion%284%29_detail.png?c361c
Super strength(4),1696,https://oldschool.runescape.wiki/images/thumb/4/4e/Super_strength%284%29_detail.png/404px-Super_strength%284%29_detail.png?5224e
Super defence(4),977,https://oldschool.runescape.wiki/images/thumb/0/08/Super_defence%284%29_detail.png/404px-Super_defence%284%29_detail.png?ea03f
Ranging potion(4),227,https://oldschool.runescape.wiki/images/thumb/b/bd/Ranging_potion%284%29_detail.png/404px-Ranging_potion%284%29_detail.png?d1994
Antipoison(4),216,https://oldschool.runescape.wiki/images/thumb/5/5a/Antipoison%284%29_detail.png/404px-Antipoison%284%29_detail.png?50c00
Superantipoison(4),222,https://oldschool.runescape.wiki/images/thumb/c/c0/Superantipoison%284%29_detail.png/404px-Superantipoison%284%29_detail.png?2bb29
Zamorak brew(4),2045,https://oldschool.runescape.wiki/images/thumb/a/ad/Zamorak_brew%284%29_detail.png/404px-Zamorak_brew%284%29_detail.png?42732
Antifire potion(4),322,https://oldschool.runescape.wiki/images/thumb/b/b2/Antifire_potion%284%29_detail.png/404px-Antifire_potion%284%29_detail.png?fffa6
Antifire potion(3),143,https://oldschool.runescape.wiki/images/thumb/b/bd/Antifire_potion%283%29_detail.png/404px-Antifire_potion%283%29_detail.png?4463d
Antifire potion(2),122,https://oldschool.runescape.wiki/images/thumb/4/49/Antifire_potion%282%29_detail.png/404px-Antifire_potion%282%29_detail.png?f0f39
Antifire potion(1),53,https://oldschool.runescape.wiki/images/thumb/f/f4/Antifire_potion%281%29_detail.png/404px-Antifire_potion%281%29_detail.png?f0f39
Assorted flowers,126,https://oldschool.runescape.wiki/images/thumb/1/17/Assorted_flowers_detail.png/613px-Assorted_flowers_detail.png?15d21
Red flowers,32,https://oldschool.runescape.wiki/images/thumb/6/6c/Red_flowers_detail.png/613px-Red_flowers_detail.png?62f60
Blue flowers,207,https://oldschool.runescape.wiki/images/thumb/d/d6/Blue_flowers_detail.png/613px-Blue_flowers_detail.png?5dfd6
Yellow flowers,25,https://oldschool.runescape.wiki/images/thumb/a/a6/Yellow_flowers_detail.png/613px-Yellow_flowers_detail.png?62f60
Purple flowers,224,https://oldschool.runescape.wiki/images/thumb/3/3d/Purple_flowers_detail.png/613px-Purple_flowers_detail.png?871e9
Orange flowers,199,https://oldschool.runescape.wiki/images/thumb/9/99/Orange_flowers_detail.png/613px-Orange_flowers_detail.png?871e9
Mixed flowers,38,https://oldschool.runescape.wiki/images/thumb/b/b3/Mixed_flowers_detail.png/613px-Mixed_flowers_detail.png?5dfd6
White flowers,245347,https://oldschool.runescape.wiki/images/thumb/8/86/White_flowers_detail.png/613px-White_flowers_detail.png?b1c72
Black flowers,56669,https://oldschool.runescape.wiki/images/thumb/a/a0/Black_flowers_detail.png/599px-Black_flowers_detail.png?41d93
Lantadyme,1158,https://oldschool.runescape.wiki/images/thumb/e/e5/Lantadyme_detail.png/673px-Lantadyme_detail.png?8337c
Lantadyme potion (unf),1323,https://oldschool.runescape.wiki/images/thumb/f/fa/Lantadyme_potion_%28unf%29_detail.png/404px-Lantadyme_potion_%28unf%29_detail.png?20642
Grimy lantadyme,1118,https://oldschool.runescape.wiki/images/thumb/2/27/Grimy_lantadyme_detail.png/673px-Grimy_lantadyme_detail.png?6edab
Blue d'hide vambraces,1374,https://oldschool.runescape.wiki/images/thumb/2/2b/Blue_d%27hide_vambraces_detail.png/800px-Blue_d%27hide_vambraces_detail.png?0f5ea
Red d'hide vambraces,1736,https://oldschool.runescape.wiki/images/thumb/8/86/Red_d%27hide_vambraces_detail.png/800px-Red_d%27hide_vambraces_detail.png?0f5ea
Black d'hide vambraces,2132,https://oldschool.runescape.wiki/images/thumb/b/bb/Black_d%27hide_vambraces_detail.png/800px-Black_d%27hide_vambraces_detail.png?59f11
Blue d'hide chaps,2178,https://oldschool.runescape.wiki/images/thumb/2/24/Blue_d%27hide_chaps_detail.png/220px-Blue_d%27hide_chaps_detail.png?38ee2
Red d'hide chaps,2617,https://oldschool.runescape.wiki/images/thumb/f/fa/Red_d%27hide_chaps_detail.png/220px-Red_d%27hide_chaps_detail.png?381bf
Black d'hide chaps,4014,https://oldschool.runescape.wiki/images/thumb/9/90/Black_d%27hide_chaps_detail.png/220px-Black_d%27hide_chaps_detail.png?6838a
Blue d'hide body,4864,https://oldschool.runescape.wiki/images/thumb/0/08/Blue_d%27hide_body_detail.png/440px-Blue_d%27hide_body_detail.png?d8e69
Red d'hide body,5896,https://oldschool.runescape.wiki/images/thumb/f/f0/Red_d%27hide_body_detail.png/440px-Red_d%27hide_body_detail.png?d3931
Black d'hide body,7164,https://oldschool.runescape.wiki/images/thumb/6/69/Black_d%27hide_body_detail.png/440px-Black_d%27hide_body_detail.png?ce75f
Blue dragon leather,1892,https://oldschool.runescape.wiki/images/thumb/f/f7/Blue_dragon_leather_detail.png/628px-Blue_dragon_leather_detail.png?31870
Red dragon leather,2333,https://oldschool.runescape.wiki/images/thumb/0/0c/Red_dragon_leather_detail.png/628px-Red_dragon_leather_detail.png?7052f
Black dragon leather,3168,https://oldschool.runescape.wiki/images/thumb/9/98/Black_dragon_leather_detail.png/628px-Black_dragon_leather_detail.png?31870
Brown toy horsey,172,https://oldschool.runescape.wiki/images/thumb/9/95/Brown_toy_horsey_detail.png/771px-Brown_toy_horsey_detail.png?6c284
White toy horsey,291,https://oldschool.runescape.wiki/images/thumb/9/96/White_toy_horsey_detail.png/771px-White_toy_horsey_detail.png?7705e
Black toy horsey,166,https://oldschool.runescape.wiki/images/thumb/c/ca/Black_toy_horsey_detail.png/771px-Black_toy_horsey_detail.png?8c818
Grey toy horsey,133,https://oldschool.runescape.wiki/images/thumb/3/35/Grey_toy_horsey_detail.png/771px-Grey_toy_horsey_detail.png?96aec
Ring of recoil,853,https://oldschool.runescape.wiki/images/thumb/2/23/Ring_of_recoil_detail.png/494px-Ring_of_recoil_detail.png?78ba5
Ring of dueling(8),733,https://oldschool.runescape.wiki/images/thumb/9/9a/Ring_of_dueling_detail.png/494px-Ring_of_dueling_detail.png?9bcc8
Ring of forging,1078,https://oldschool.runescape.wiki/images/thumb/4/48/Ring_of_forging_detail.png/494px-Ring_of_forging_detail.png?b68c7
Ring of life,1877,https://oldschool.runescape.wiki/images/thumb/d/da/Ring_of_life_detail.png/494px-Ring_of_life_detail.png?d4a41
Ring of wealth,11950,https://oldschool.runescape.wiki/images/thumb/4/4a/Ring_of_wealth_detail.png/494px-Ring_of_wealth_detail.png?b68c7
Ranger boots,27431934,https://oldschool.runescape.wiki/images/thumb/2/20/Ranger_boots_detail.png/684px-Ranger_boots_detail.png?c8a7f
Wizard boots,155457,https://oldschool.runescape.wiki/images/thumb/f/f9/Wizard_boots_detail.png/585px-Wizard_boots_detail.png?66c7b
Robin hood hat,1266302,https://oldschool.runescape.wiki/images/thumb/2/28/Robin_hood_hat_detail.png/800px-Robin_hood_hat_detail.png?3bce2
Black platebody (t),31103,https://oldschool.runescape.wiki/images/thumb/9/91/Black_platebody_%28t%29_detail.png/772px-Black_platebody_%28t%29_detail.png?81179
Black platelegs (t),21931,https://oldschool.runescape.wiki/images/thumb/b/b9/Black_platelegs_%28t%29_detail.png/217px-Black_platelegs_%28t%29_detail.png?b253c
Black full helm (t),26569,https://oldschool.runescape.wiki/images/thumb/f/f3/Black_full_helm_%28t%29_detail.png/395px-Black_full_helm_%28t%29_detail.png?155d3
Black kiteshield (t),21901,https://oldschool.runescape.wiki/images/thumb/b/b3/Black_kiteshield_%28t%29_detail.png/615px-Black_kiteshield_%28t%29_detail.png?4d998
Black platebody (g),214461,https://oldschool.runescape.wiki/images/thumb/c/cf/Black_platebody_%28g%29_detail.png/772px-Black_platebody_%28g%29_detail.png?81179
Black platelegs (g),77812,https://oldschool.runescape.wiki/images/thumb/5/5b/Black_platelegs_%28g%29_detail.png/217px-Black_platelegs_%28g%29_detail.png?26168
Black full helm (g),103012,https://oldschool.runescape.wiki/images/thumb/c/cf/Black_full_helm_%28g%29_detail.png/395px-Black_full_helm_%28g%29_detail.png?155d3
Black kiteshield (g),176958,https://oldschool.runescape.wiki/images/thumb/5/56/Black_kiteshield_%28g%29_detail.png/615px-Black_kiteshield_%28g%29_detail.png?4d998
Adamant platebody (t),10618,https://oldschool.runescape.wiki/images/thumb/d/d6/Adamant_platebody_%28t%29_detail.png/772px-Adamant_platebody_%28t%29_detail.png?5adf4
Adamant platelegs (t),4339,https://oldschool.runescape.wiki/images/thumb/0/00/Adamant_platelegs_%28t%29_detail.png/217px-Adamant_platelegs_%28t%29_detail.png?3b17f
Adamant kiteshield (t),3079,https://oldschool.runescape.wiki/images/thumb/a/a1/Adamant_kiteshield_%28t%29_detail.png/615px-Adamant_kiteshield_%28t%29_detail.png?f7d7f
Adamant full helm (t),1875,https://oldschool.runescape.wiki/images/thumb/0/01/Adamant_full_helm_%28t%29_detail.png/395px-Adamant_full_helm_%28t%29_detail.png?86960
Adamant platebody (g),27948,https://oldschool.runescape.wiki/images/thumb/3/38/Adamant_platebody_%28g%29_detail.png/772px-Adamant_platebody_%28g%29_detail.png?cdd16
Adamant platelegs (g),3985,https://oldschool.runescape.wiki/images/thumb/3/3c/Adamant_platelegs_%28g%29_detail.png/217px-Adamant_platelegs_%28g%29_detail.png?0ef60
Adamant kiteshield (g),12509,https://oldschool.runescape.wiki/images/thumb/c/cc/Adamant_kiteshield_%28g%29_detail.png/615px-Adamant_kiteshield_%28g%29_detail.png?f7d7f
Adamant full helm (g),7649,https://oldschool.runescape.wiki/images/thumb/3/34/Adamant_full_helm_%28g%29_detail.png/395px-Adamant_full_helm_%28g%29_detail.png?0ee9a
Rune platebody (g),60920,https://oldschool.runescape.wiki/images/thumb/4/4f/Rune_platebody_%28g%29_detail.png/772px-Rune_platebody_%28g%29_detail.png?72ac5
Rune platelegs (g),62767,https://oldschool.runescape.wiki/images/thumb/f/fc/Rune_platelegs_%28g%29_detail.png/217px-Rune_platelegs_%28g%29_detail.png?c4eca
Rune full helm (g),84970,https://oldschool.runescape.wiki/images/thumb/3/31/Rune_full_helm_%28g%29_detail.png/395px-Rune_full_helm_%28g%29_detail.png?4975b
